Stat surprises
286885;2017-02-12
282320;2017-02-12
282319;2017-02-12
287327;2017-02-12
287326;2017-02-12
245803;2017-02-12
290407;2017-02-13
280775;2017-02-14
284357;2017-02-14
277529;2017-02-15
278883;2017-02-16
215254;2017-02-17
222098;2017-02-17
259070;2017-02-17
294935;2017-02-17
294938;2017-02-17
295201;2017-02-19
122604;2017-02-19
294154;2017-02-19
282545;2017-02-19
287734;2017-02-19
292429;2017-02-19
281447;2017-02-19
293831;2017-02-19
252623;2017-02-23
256520;2017-02-23
94425;2017-02-23
293228;2017-02-23
291620;2017-02-24
294639;2017-02-27
285553;2017-02-27
180709;2017-02-28
278780;2017-02-28
292428;2017-02-28
214402;2017-03-01
277534;2017-03-01
186270;2017-03-02
219669;2017-03-02
260912;2017-03-02
292666;2017-03-02
295706;2017-03-03
294601;2017-03-03
290315;2017-03-03
294648;2017-03-03
240300;2017-03-03
263399;2017-03-03
295501;2017-03-03
288586;2017-03-04
107293;2017-03-05
294151;2017-03-07
295491;2017-03-08
291116;2017-03-08
295181;2017-03-08
295337;2017-03-08
224500;2017-03-08
290893;2017-03-10
290896;2017-03-10
294745;2017-03-10
268277;2017-03-11
292538;2017-03-11
279774;2017-03-11
294583;2017-03-11
294328;2017-03-11
295850;2017-03-11
294546;2017-03-11
284832;2017-03-12
248778;2017-03-12
295490;2017-03-13
286379;2017-03-13
294185;2017-03-13
57645;2017-03-14
244604;2017-03-14
283550;2017-03-14
283551;2017-03-14
283552;2017-03-14
283553;2017-03-14
283555;2017-03-14
283557;2017-03-14
283558;2017-03-14
283559;2017-03-14
283560;2017-03-14
283561;2017-03-14
283562;2017-03-14
290968;2017-03-14
265265;2017-03-14
287599;2017-03-14
287364;2017-03-14
293707;2017-03-14
295288;2017-03-14
295294;2017-03-14
295290;2017-03-14
294253;2017-03-14
295284;2017-03-14
294922;2017-03-14
282131;2017-03-15
292379;2017-03-15
294233;2017-03-15
294569;2017-03-15
256704;2017-03-15
246703;2017-03-15
279890;2017-03-15
285119;2017-03-15
291784;2017-03-15
272536;2017-03-15
292974;2017-03-15
206047;2017-03-17
286878;2017-03-18
234543;2017-03-18
295277;2017-03-18
38947;2017-03-18
291783;2017-03-18
295786;2017-03-19
284996;2017-03-20
286174;2017-03-21
193185;2017-03-21
295651;2017-03-21
270905;2017-03-21
290243;2017-03-21
290724;2017-03-21
293907;2017-03-21
901;2017-03-21
292554;2017-03-21
292550;2017-03-21
295658;2017-03-22
231209;2017-03-22
296438;2017-03-24
289121;2017-03-27
273977;2017-03-27
125708;2017-03-27
293898;2017-03-28
188127;2017-03-28
295287;2017-03-29
295282;2017-03-29
295279;2017-03-29
296596;2017-03-29
296754;2017-03-29
295806;2017-03-29
289538;2017-03-29
270857;2017-03-30
291049;2017-03-31
267537;2017-04-01
295308;2017-04-01
295293;2017-04-01
230096;2017-04-01
296752;2017-04-04
137249;2017-04-05
277015;2017-04-06
278500;2017-04-06
232353;2017-04-07
183523;2017-04-07
293913;2017-04-07
290729;2017-04-08
216556;2017-04-08
292962;2017-04-08
296687;2017-04-10
296632;2017-04-10
296637;2017-04-10
296629;2017-04-10
276373;2017-04-11
259601;2017-04-11
296704;2017-04-12
259831;2017-04-13
292850;2017-04-13
273239;2017-04-13
296658;2017-04-14
296659;2017-04-14
258665;2017-04-14
231186;2017-04-14
274667;2017-04-14
272000;2017-04-14
295742;2017-04-16
296601;2017-04-18
280035;2017-04-18
296707;2017-04-19
296686;2017-04-19
296650;2017-04-19
296638;2017-04-19
296673;2017-04-19
297225;2017-04-20
297086;2017-04-20
297085;2017-04-20
284165;2017-04-20
279387;2017-04-21
293200;2017-04-21
233167;2017-04-21
243467;2017-04-22
296188;2017-04-22
296683;2017-04-23
296703;2017-04-23
289786;2017-04-25
272456;2017-04-25
272455;2017-04-25
296675;2017-04-26
296894;2017-04-26
296892;2017-04-26
296890;2017-04-26
295913;2017-04-27
292435;2017-04-27
289204;2017-04-27
294646;2017-04-29
297080;2017-04-29
295670;2017-04-29
295025;2017-04-29
295551;2017-04-29
296340;2017-04-29
224490;2017-04-29
293914;2017-04-29
294160;2017-04-29
293894;2017-04-29
266029;2017-04-29
294557;2017-04-29
279670;2017-04-30
296694;2017-05-02
296916;2017-05-02
296920;2017-05-02
291761;2017-05-03
255825;2017-05-03
255599;2017-05-03
295707;2017-05-04
271438;2017-05-05
294579;2017-05-06
289775;2017-05-06
253823;2017-05-06
296929;2017-05-06
294983;2017-05-07
251972;2017-05-07
261589;2017-05-07
270197;2017-05-07
295493;2017-05-08
281329;2017-05-10
295941;2017-05-10
189604;2017-05-10
278994;2017-05-10
290268;2017-05-10
232330;2017-05-11
290424;2017-05-11
296587;2017-05-12
296660;2017-05-12
296654;2017-05-12
297458;2017-05-12
296700;2017-05-12
297067;2017-05-13
297766;2017-05-13
276472;2017-05-13
295665;2017-05-16
295698;2017-05-16
248319;2017-05-16
258034;2017-05-16
236348;2017-05-16
240356;2017-05-16
258156;2017-05-16
44693;2017-05-16
252352;2017-05-16
253127;2017-05-17
283757;2017-05-17
296681;2017-05-17
297905;2017-05-17
297971;2017-05-17
298027;2017-05-17
298021;2017-05-17
296625;2017-05-17
296644;2017-05-17
201621;2017-05-18
295919;2017-05-20
295918;2017-05-20
295199;2017-05-20
295909;2017-05-20
295914;2017-05-20
297121;2017-05-20
297149;2017-05-20
297148;2017-05-20
295323;2017-05-20
295274;2017-05-20
281466;2017-05-22
220531;2017-05-22
295654;2017-05-23
263433;2017-05-23
273340;2017-05-23
298003;2017-05-24
277185;2017-05-25
294888;2017-05-27
298193;2017-05-29
295656;2017-05-30
297969;2017-05-30
268525;2017-05-30
284865;2017-05-31
256601;2017-05-31
298205;2017-06-01
298194;2017-06-01
183525;2017-06-02
289551;2017-06-02
240055;2017-06-02
137671;2017-06-02
175699;2017-06-02
291345;2017-06-02
277030;2017-06-03
160531;2017-06-07
241466;2017-06-07
289144;2017-06-08
294961;2017-06-09
158475;2017-06-09
292440;2017-06-09
264925;2017-06-09
298188;2017-06-09
298015;2017-06-11
298025;2017-06-11
298038;2017-06-11
298040;2017-06-11
297907;2017-06-11
298024;2017-06-11
298032;2017-06-11
298047;2017-06-11
296664;2017-06-11
297966;2017-06-11
245232;2017-06-12
192332;2017-06-13
283905;2017-06-14
290992;2017-06-15
296719;2017-06-16
292436;2017-06-16
246944;2017-06-16
297050;2017-06-17
238161;2017-06-19
288146;2017-06-20
250383;2017-06-20
285739;2017-06-21
129938;2017-06-21
11407;2017-06-21
274916;2017-06-21
276327;2017-06-22
296606;2017-06-22
289540;2017-06-23
185016;2017-06-23
298184;2017-06-23
281437;2017-06-24
213410;2017-06-24
298212;2017-06-25
299059;2017-06-25
297094;2017-06-27
298448;2017-06-27
297082;2017-06-28
185146;2017-06-28
295915;2017-06-29
295535;2017-06-29
297959;2017-06-30
295942;2017-07-02
290714;2017-07-02
286290;2017-07-05
298008;2017-07-05
270837;2017-07-05
280344;2017-07-05
292434;2017-07-06
245838;2017-07-06
269002;2017-07-07
290183;2017-07-07
299677;2017-07-09
251415;2017-07-09
238153;2017-07-11
278481;2017-07-11
244328;2017-07-11
260699;2017-07-11
235269;2017-07-11
232595;2017-07-11
232594;2017-07-11
286130;2017-07-12
270752;2017-07-13
298022;2017-07-13
285088;2017-07-13
298616;2017-07-15
295911;2017-07-15
295939;2017-07-15
202260;2017-07-16
277746;2017-07-16
268226;2017-07-16
277582;2017-07-16
276749;2017-07-16
291705;2017-07-16
141112;2017-07-16
285115;2017-07-16
248342;2017-07-16
74882;2017-07-16
229147;2017-07-16
17070;2017-07-16
123626;2017-07-16
162239;2017-07-16
246700;2017-07-16
17014;2017-07-16
215783;2017-07-16
262275;2017-07-16
272532;2017-07-16
236076;2017-07-16
291704;2017-07-16
287556;2017-07-16
287557;2017-07-16
287558;2017-07-16
287559;2017-07-16
287560;2017-07-16
287561;2017-07-16
296639;2017-07-16
267446;2017-07-16
175207;2017-07-16
206466;2017-07-16
170618;2017-07-16
219269;2017-07-16
206436;2017-07-16
206433;2017-07-16
206416;2017-07-16
244284;2017-07-16
224572;2017-07-16
292087;2017-07-16
254379;2017-07-16
254377;2017-07-16
168077;2017-07-16
209017;2017-07-16
214502;2017-07-16
215652;2017-07-16
226841;2017-07-16
215853;2017-07-16
238597;2017-07-16
238586;2017-07-16
238548;2017-07-16
235266;2017-07-16
232690;2017-07-16
232608;2017-07-16
229712;2017-07-16
219325;2017-07-16
226976;2017-07-16
272466;2017-07-16
215976;2017-07-16
274088;2017-07-16
258756;2017-07-16
256702;2017-07-16
255550;2017-07-16
271233;2017-07-16
264980;2017-07-16
264954;2017-07-16
267440;2017-07-16
264994;2017-07-16
262301;2017-07-16
274356;2017-07-16
279941;2017-07-16
293381;2017-07-16
286518;2017-07-16
288433;2017-07-16
295321;2017-07-16
296726;2017-07-16
282567;2017-07-16
298222;2017-07-18
299517;2017-07-19
297981;2017-07-19
284036;2017-07-19
149749;2017-07-19
298961;2017-07-19
294997;2017-07-20
276701;2017-07-20
266066;2017-07-20
292986;2017-07-20
292987;2017-07-20
290919;2017-07-20
299898;2017-07-21
284990;2017-07-21
295019;2017-07-21
292628;2017-07-21
299269;2017-07-21
198459;2017-07-21
63643;2017-07-21
4342;2017-07-21
298452;2017-07-21
258220;2017-07-23
242209;2017-07-23
284864;2017-07-24
295200;2017-07-25
297992;2017-07-26
299906;2017-07-27
297962;2017-07-27
297996;2017-07-27
299949;2017-07-27
299662;2017-07-28
294590;2017-07-29
246497;2017-07-29
235865;2017-07-29
286713;2017-07-29
281353;2017-07-29
299820;2017-07-29
299100;2017-07-29
298627;2017-07-29
298609;2017-07-29
298215;2017-07-29
297087;2017-07-29
243651;2017-07-29
210298;2017-07-29
298057;2017-07-29
264277;2017-07-29
278081;2017-07-29
290193;2017-07-29
232538;2017-07-29
261153;2017-07-29
252285;2017-07-29
258137;2017-07-29
299814;2017-07-29
289091;2017-07-29
286892;2017-07-29
296597;2017-07-29
295750;2017-07-29
284714;2017-07-29
276345;2017-07-29
229782;2017-07-29
208477;2017-07-29
207235;2017-07-29
283288;2017-07-29
264627;2017-07-29
223006;2017-07-29
244546;2017-07-29
287767;2017-07-29
230326;2017-07-30
248856;2017-07-30
220802;2017-07-30
208109;2017-07-30
286503;2017-07-30
289104;2017-07-30
299952;2017-08-01
299957;2017-08-01
295655;2017-08-01
138909;2017-08-01
299960;2017-08-01
299913;2017-08-01
299880;2017-08-01
299983;2017-08-01
299349;2017-08-02
246714;2017-08-02
222993;2017-08-03
3319;2017-08-04
286346;2017-08-04
299873;2017-08-04
299979;2017-08-04
299994;2017-08-04
299936;2017-08-04
299916;2017-08-04
236449;2017-08-04
260507;2017-08-04
17207;2017-08-04
222509;2017-08-05
292953;2017-08-08
282653;2017-08-08
265676;2017-08-08
294562;2017-08-09
298483;2017-08-10
299845;2017-08-10
299840;2017-08-10
299864;2017-08-10
286960;2017-08-10
263703;2017-08-11
294538;2017-08-11
298288;2017-08-17
298860;2017-08-17
297906;2017-08-21
298007;2017-08-21
298012;2017-08-21
298014;2017-08-21
299888;2017-08-21
299921;2017-08-21
279877;2017-08-23
289209;2017-08-24
263237;2017-08-24
289112;2017-08-25
232208;2017-08-25
300042;2017-08-25
80446;2017-08-25
228112;2017-08-25
231039;2017-08-25
60785;2017-08-25
297158;2017-08-25
297779;2017-08-28
181008;2017-08-29
296569;2017-08-29
197167;2017-08-29
258055;2017-08-30
297134;2017-08-31
259514;2017-08-31
252627;2017-08-31
219783;2017-08-31
197703;2017-08-31
210584;2017-08-31
213429;2017-08-31
265571;2017-08-31
297435;2017-08-31
292172;2017-08-31
289851;2017-08-31
290641;2017-08-31
270637;2017-08-31
278020;2017-09-02
289170;2017-09-02
266694;2017-09-02
291609;2017-09-03
281369;2017-09-04
7518;2017-09-05
298196;2017-09-05
267268;2017-09-06
300308;2017-09-07
278581;2017-09-07
266252;2017-09-07
269665;2017-09-07
223597;2017-09-07
284162;2017-09-07
238695;2017-09-07
165698;2017-09-07
265294;2017-09-07
287578;2017-09-07
295741;2017-09-07
298177;2017-09-07
133138;2017-09-07
141833;2017-09-07
300324;2017-09-07
298346;2017-09-07
246096;2017-09-07
298235;2017-09-07
296602;2017-09-07
95712;2017-09-07
298623;2017-09-07
298634;2017-09-07
266271;2017-09-07
284715;2017-09-07
292315;2017-09-07
284926;2017-09-08
295739;2017-09-08
246064;2017-09-08
256940;2017-09-08
281323;2017-09-08
274815;2017-09-08
278802;2017-09-08
252288;2017-09-08
295814;2017-09-08
295004;2017-09-08
169537;2017-09-08
297047;2017-09-08
284838;2017-09-08
278227;2017-09-08
295552;2017-09-08
249544;2017-09-08
263421;2017-09-08
226287;2017-09-08
231235;2017-09-08
286506;2017-09-08
275398;2017-09-09
298514;2017-09-09
300284;2017-09-09
300279;2017-09-09
278797;2017-09-09
299097;2017-09-09
240727;2017-09-10
291799;2017-09-10
299928;2017-09-11
300320;2017-09-11
300348;2017-09-12
249579;2017-09-12
289224;2017-09-13
300293;2017-09-13
298693;2017-09-13
300556;2017-09-14
300558;2017-09-14
227404;2017-09-14
285027;2017-09-16
297123;2017-09-16
300334;2017-09-17
299564;2017-09-20
299925;2017-09-20
299900;2017-09-21
299963;2017-09-21
292378;2017-09-22
300321;2017-09-23
273662;2017-09-23
