292967,2016-12-09,2016-11-18,1,10
171237,2017-09-07,2014-06-30,2,0
277874,2016-10-12,2015-06-30,3,0
289066,2016-08-24,2016-07-05,2,7
113268,2017-06-23,2014-06-30,0,0
279805,2015-11-03,,0,2
126116,2017-05-02,2014-06-30,0,0
287382,2016-07-12,2016-05-25,0,4
281327,2017-01-17,2015-11-06,2,3
228112,2017-08-16,2014-06-30,2,1
158745,2015-12-04,2014-06-30,0,3
213410,2017-06-24,2014-06-30,3,1
162369,2015-08-23,2014-06-30,2,4
192678,2016-11-18,2014-06-30,0,2
152039,2016-11-18,2014-06-30,0,0
209508,2015-09-29,2014-06-30,1,0
285354,2016-09-04,2016-03-10,9,8
290714,2017-07-02,2016-08-31,8,5
195072,2016-07-27,2014-06-30,0,0
268525,2017-05-30,2014-07-16,5,6
290930,2016-10-18,2016-09-08,1,4
278141,2016-02-12,2015-07-04,1,4
192959,2017-06-23,2014-06-30,1,1
229070,2015-09-12,2014-06-30,3,5
278486,2015-09-17,2015-07-17,2,22
241119,2016-05-21,2014-06-30,0,0
273973,2015-11-25,2015-01-22,3,3
161856,2017-08-31,2014-06-30,1,0
268885,2015-10-27,2014-07-29,6,5
4342,2017-07-17,2014-06-30,2,1
283201,2015-12-29,2015-12-26,0,7
263433,2017-05-23,2014-06-30,6,2
263495,2016-08-24,2014-06-30,6,3
209036,2016-05-17,2014-06-30,3,5
295651,2017-03-21,2017-02-25,1,4
270528,2017-04-14,2014-10-07,0,0
286154,2016-06-06,2016-04-21,1,4
285212,2016-04-03,2016-03-03,1,2
123626,2017-07-16,2014-06-30,2,1
295535,2017-05-05,2017-02-08,2,5
294620,2017-08-05,2017-01-04,5,0
9187,2015-09-12,2014-06-30,0,0
274800,2015-08-23,2015-03-10,4,2
182914,2015-09-12,2014-06-30,1,1
295284,2017-03-14,2017-02-07,1,1
187959,2016-06-03,2014-06-30,0,0
159898,2015-09-17,2014-06-30,1,4
267468,2015-11-14,2014-06-30,1,1
274936,2015-04-18,2015-03-12,0,5
211890,2015-07-28,2014-06-30,2,0
290193,2017-07-29,2016-08-06,13,2
195188,2015-09-09,2014-06-30,2,4
290315,2017-03-03,2016-08-16,6,6
289495,2016-08-11,2016-07-19,1,17
183439,2015-10-23,2014-06-30,2,2
277795,2015-12-16,2015-06-24,2,1
283276,2016-02-09,2015-12-30,1,6
270941,2015-07-10,2014-10-10,6,4
287666,2017-06-13,2016-05-28,1,0
294639,2017-02-27,2017-01-04,2,13
